# ----------------------------------------
# Pages and screens: Page path and screen class
# Account: dc.gov
# Property: dcgov GA4
# ----------------------------------------
# 
# Hostname exactly matches does.dc.gov
# Start date: 20250916
# End date: 20251216
Page title and screen class,Page path and screen class,Views,Active users,Views per active user,Average engagement time per active user,Event count,Key events,Total revenue
| Page 1343 | does,/node,6,6,1,2.6666666666666665,24,0,0
| Page 1377 | does,/node,6,6,1,1.3333333333333333,23,0,0
| Page 1592 | does,/node,6,6,1,1.1666666666666667,22,0,0
| Page 1594 | does,/node,6,6,1,1.5,23,0,0
| Page 1601 | does,/node,6,6,1,3.5,24,0,0
| Page 1613 | does,/node,6,6,1,0.16666666666666666,23,0,0
| Page 1618 | does,/node,6,7,0.8571428571428571,3.7142857142857144,26,0,0
| Page 1631 | does,/node,6,6,1,3.8333333333333335,29,0,0
| Page 1644 | does,/node,6,6,1,1.5,21,0,0
| Page 1657 | does,/node,6,6,1,7.333333333333333,25,0,0
| Page 1713 | does,/node,6,6,1,2,22,0,0
| Page 1719 | does,/node,6,6,1,1.3333333333333333,23,0,0
| Page 1740 | does,/node,6,6,1,1,24,0,0
| Page 1794 | does,/node,6,6,1,2.6666666666666665,25,0,0
| Page 1795 | does,/node,6,6,1,2,26,0,0
| Page 18 | does,/node,6,6,1,6.833333333333333,29,0,0
| Page 1800 | does,/node,6,6,1,3,27,0,0
| Page 1801 | does,/node,6,6,1,1.3333333333333333,24,0,0
| Page 1817 | does,/node,6,6,1,6.333333333333333,30,0,0
| Page 1858 | does,/node,6,6,1,0.5,24,0,0
| Page 1860 | does,/node,6,6,1,1.6666666666666667,26,0,0
| Page 19 | does,/node,6,6,1,2.6666666666666665,25,0,0
| Page 1918 | does,/node,6,6,1,1.5,21,0,0
| Page 194 | does,/node,6,7,0.8571428571428571,6,29,0,0
| Page 196 | does,/node,6,6,1,3.5,25,0,0
| Page 199 | does,/node,6,6,1,1.1666666666666667,27,0,0
| Page 20 | does,/node,6,6,1,2.8333333333333335,26,0,0
| Page 200 | does,/node,6,6,1,2,26,0,0
| Page 205 | does,/node,6,6,1,4.166666666666667,26,0,0
| Page 206 | does,/node,6,6,1,4,28,0,0
| Page 208 | does,/node,6,7,0.8571428571428571,4.142857142857143,27,0,0
| Page 210 | does,/node,6,6,1,1,25,0,0
| Page 211 | does,/node,6,6,1,4.333333333333333,27,0,0
| Page 213 | does,/node,6,6,1,3.8333333333333335,29,0,0
| Page 214 | does,/node,6,7,0.8571428571428571,4.428571428571429,30,0,0
| Page 215 | does,/node,6,6,1,2.1666666666666665,26,0,0
| Page 217 | does,/node,6,6,1,4,28,0,0
| Page 219 | does,/node,6,6,1,2,29,0,0
| Page 222 | does,/node,6,6,1,2,30,0,0
| Page 227 | does,/node,6,6,1,1.3333333333333333,27,0,0
| Page 228 | does,/node,6,7,0.8571428571428571,7.428571428571429,30,0,0
| Page 230 | does,/node,6,7,0.8571428571428571,4,26,0,0
| Page 234 | does,/node,6,6,1,3.5,26,0,0
| Page 235 | does,/node,6,6,1,1.5,26,0,0
| Page 236 | does,/node,6,7,0.8571428571428571,3,27,0,0
| Page 238 | does,/node,6,6,1,1.6666666666666667,26,0,0
| Page 241 | does,/node,6,6,1,4.5,25,0,0
| Page 242 | does,/node,6,6,1,4.333333333333333,26,0,0
| Page 243 | does,/node,6,6,1,1.5,24,0,0
| Page 246 | does,/node,6,6,1,2.6666666666666665,27,0,0
| Page 247 | does,/node,6,6,1,6.5,28,0,0
| Page 2485 | does,/node,6,6,1,2.3333333333333335,25,0,0
| Page 2489 | does,/node,6,7,0.8571428571428571,3,24,0,0
| Page 249 | does,/node,6,6,1,3.3333333333333335,28,0,0
| Page 251 | does,/node,6,6,1,2.1666666666666665,29,0,0
| Page 2544 | does,/node,6,6,1,1.6666666666666667,23,0,0
| Page 2549 | does,/node,6,6,1,1.6666666666666667,25,0,0
| Page 2580 | does,/node,6,6,1,2.8333333333333335,26,0,0
| Page 2586 | does,/node,6,6,1,2.1666666666666665,22,0,0
| Page 2588 | does,/node,6,6,1,3,26,0,0
| Page 2589 | does,/node,6,6,1,5,28,0,0
| Page 2590 | does,/node,6,6,1,2,26,0,0
| Page 2619 | does,/node,6,6,1,1.8333333333333333,25,0,0
| Page 263 | does,/node,6,6,1,2.3333333333333335,24,0,0
| Page 2673 | does,/node,6,6,1,2.8333333333333335,27,0,0
| Page 2788 | does,/node,6,6,1,3.3333333333333335,27,0,0
| Page 2789 | does,/node,6,6,1,2.6666666666666665,23,0,0
| Page 2792 | does,/node,6,7,0.8571428571428571,3.4285714285714284,27,0,0
| Page 283 | does,/node,6,6,1,4.5,26,0,0
| Page 285 | does,/node,6,6,1,1.5,22,0,0
| Page 2854 | does,/node,6,6,1,6,30,0,0
| Page 2859 | does,/node,6,6,1,2,24,0,0
| Page 287 | does,/node,6,6,1,2.3333333333333335,24,0,0
| Page 289 | does,/node,6,6,1,2.5,28,0,0
| Page 290 | does,/node,6,6,1,2,26,0,0
| Page 2915 | does,/node,6,6,1,1.1666666666666667,20,0,0
| Page 297 | does,/node,6,6,1,3.1666666666666665,25,0,0
| Page 299 | does,/node,6,6,1,2.5,29,0,0
| Page 305 | does,/node,6,6,1,3.1666666666666665,27,0,0
| Page 3085 | does,/node,6,6,1,3.1666666666666665,26,0,0
| Page 3092 | does,/node,6,6,1,1.3333333333333333,23,0,0
| Page 3178 | does,/node,6,6,1,3.8333333333333335,24,0,0
| Page 319 | does,/node,6,6,1,3.6666666666666665,25,0,0
| Page 320 | does,/node,6,7,0.8571428571428571,5.428571428571429,25,0,0
| Page 323 | does,/node,6,6,1,3,23,0,0
| Page 335 | does,/node,6,7,0.8571428571428571,1.5714285714285714,24,0,0
| Page 3366 | does,/node,6,7,0.8571428571428571,3.857142857142857,23,0,0
| Page 342 | does,/node,6,6,1,3.5,25,0,0
| Page 343 | does,/node,6,6,1,2,26,0,0
| Page 3491 | does,/node,6,6,1,1.5,23,0,0
| Page 3496 | does,/node,6,6,1,0.16666666666666666,20,0,0
| Page 3497 | does,/node,6,6,1,4.666666666666667,28,0,0
| Page 356 | does,/node,6,6,1,1.6666666666666667,22,0,0
| Page 3579 | does,/node,6,6,1,0.8333333333333334,21,0,0
| Page 368 | does,/node,6,6,1,2,23,0,0
| Page 369 | does,/node,6,6,1,3,26,0,0
| Page 370 | does,/node,6,6,1,1.3333333333333333,26,0,0
| Page 3757 | does,/node,6,7,0.8571428571428571,5.857142857142857,28,0,0
| Page 381 | does,/node,6,6,1,3.1666666666666665,27,0,0
| Page 384 | does,/node,6,6,1,3.8333333333333335,22,0,0
| Page 3901 | does,/node,6,6,1,0.8333333333333334,23,0,0
| Page 393 | does,/node,6,6,1,2.8333333333333335,24,0,0
| Page 424 | does,/node,6,6,1,1.6666666666666667,25,0,0
| Page 4250 | does,/node,6,6,1,2.5,24,0,0
| Page 427 | does,/node,6,6,1,2.8333333333333335,27,0,0
| Page 4437 | does,/node,6,6,1,2.6666666666666665,23,0,0
| Page 451 | does,/node,6,6,1,2.8333333333333335,24,0,0
| Page 454 | does,/node,6,7,0.8571428571428571,4.571428571428571,25,0,0
| Page 455 | does,/node,6,7,0.8571428571428571,4.714285714285714,30,0,0
| Page 4566 | does,/node,6,6,1,5.166666666666667,29,0,0
| Page 460 | does,/node,6,6,1,3.5,24,0,0
| Page 481 | does,/node,6,7,0.8571428571428571,3.857142857142857,21,0,0
| Page 486 | does,/node,6,6,1,1.3333333333333333,23,0,0
| Page 50 | does,/node,6,7,0.8571428571428571,3,28,0,0
| Page 559 | does,/node,6,6,1,1.1666666666666667,23,0,0
| Page 56 | does,/node,6,5,1.2,1,22,0,0
| Page 566 | does,/node,6,6,1,2.6666666666666665,26,0,0
| Page 583 | does,/node,6,6,1,2.6666666666666665,24,0,0
| Page 584 | does,/node,6,6,1,1.8333333333333333,23,0,0
| Page 585 | does,/node,6,6,1,1.1666666666666667,22,0,0
| Page 597 | does,/node,6,6,1,4.166666666666667,27,0,0
| Page 598 | does,/node,6,6,1,1,21,0,0
| Page 60 | does,/node,6,6,1,2.6666666666666665,26,0,0
| Page 605 | does,/node,6,6,1,2.5,24,0,0
| Page 620 | does,/node,6,7,0.8571428571428571,4,25,0,0
| Page 622 | does,/node,6,6,1,5.833333333333333,26,0,0
| Page 63 | does,/node,6,7,0.8571428571428571,3.5714285714285716,23,0,0
| Page 634 | does,/node,6,6,1,1.5,22,0,0
| Page 638 | does,/node,6,7,0.8571428571428571,4,24,0,0
| Page 653 | does,/node,6,6,1,1.8333333333333333,20,0,0
| Page 668 | does,/node,6,6,1,3,28,0,0
| Page 687 | does,/node,6,6,1,0.16666666666666666,24,0,0
| Page 693 | does,/node,6,6,1,1.5,21,0,0
| Page 696 | does,/node,6,6,1,0,20,0,0
| Page 703 | does,/node,6,6,1,5.166666666666667,28,0,0
| Page 711 | does,/node,6,6,1,2.6666666666666665,26,0,0
| Page 720 | does,/node,6,6,1,1.3333333333333333,25,0,0
| Page 768 | does,/node,6,6,1,2.6666666666666665,26,0,0
| Page 861 | does,/node,6,6,1,2.1666666666666665,24,0,0
| Page 870 | does,/node,6,6,1,2.3333333333333335,25,0,0
| Page 877 | does,/node,6,7,0.8571428571428571,3.4285714285714284,25,0,0
| Page 883 | does,/node,6,6,1,4.333333333333333,27,0,0
| Page 902 | does,/node,6,6,1,1.5,25,0,0
| Page 907 | does,/node,6,6,1,0.3333333333333333,23,0,0
| Page 912 | does,/node,6,7,0.8571428571428571,5.571428571428571,30,0,0
| Page 915 | does,/node,6,6,1,2.3333333333333335,23,0,0
| Page 927 | does,/node,6,6,1,1.1666666666666667,21,0,0
| Page 932 | does,/node,6,6,1,5,25,0,0
| Page 942 | does,/node,6,6,1,0,21,0,0
| Page 945 | does,/node,6,6,1,0,21,0,0
| Page 946 | does,/node,6,6,1,5.333333333333333,30,0,0
| Page 966 | does,/node,6,6,1,3.5,24,0,0
| Page 977 | does,/node,6,6,1,2.3333333333333335,21,0,0
| Page 979 | does,/node,6,6,1,2,24,0,0
2007-2011 District of Columbia Annual Economic Report | does,/page/2007-2011-district-columbia-annual-economic-report,5,4,1.25,2.75,14,0,0
2013 Quarterly Data | does,/node/827612,5,5,1,6.4,22,0,0
2017 Articles | does,/page/2017-articles,5,5,1,15.6,15,0,0
2018 MBSYEP Report | does,/node/1389361,5,5,1,2.4,23,0,0
2019 Articles | does,/page/2019-articles,5,5,1,3.8,20,0,0
2023 RFA - Out-of-School Youth Focused Apprenticeship Program | does,/publication/2023-rfa-out-school-youth-focused-apprenticeship-program,5,3,1.6666666666666667,29,16,0,0
ATTENTION ALL FILERS | does,/page/attention-all-filers,5,5,1,6.6,14,0,0
Apprenticeship Regulations | does,/am/service/apprenticeship-regulations,5,5,1,2,18,0,0
Covered Employment and Wages 2010 Quarterly Data | does,/node/189612,5,5,1,3.6,23,0,0
DC Government & Private Sector Unite for the Region's Largest Event to Empower Impacted Federal Workers | does,/node/1771526,5,5,1,3.4,25,0,0
DCAHC - Vision | does,/node/1745056,5,5,1,4.2,11,0,0
DOES Executive Team Biographies | does,/es/node/1411226,5,5,1,44.2,22,0,0
DOES Organizational Chart | does,/es/node/1431816,5,5,1,8.2,17,0,0
Department of Employment Services Wraps Up Spring Break Session with Engaging Career and Leadership Activities for District Youth | does,/node/1776626,5,5,1,2.4,22,0,0
District of Columbia Unemployment Rate Improves to 6.1 Percent in February | does,/node/1589376,5,5,1,2.8,23,0,0
District of Columbia Unemployment Rate at 5.7% in September | does,/release/district-columbia-unemployment-rate-57-september,5,5,1,6.4,17,0,0
Dr. Unique N. Morris-Hughes | does,/am/biography/dr-unique-n-morris-hughes,5,3,1.6666666666666667,29.333333333333332,17,0,0
Events | does,/calendar/month/2025-11/utils/common,5,4,1.25,2.75,16,0,0
Events | does,/calendar/month/2026-08,5,5,1,1.8,21,0,0
Events | does,/calendar/year/inftrees,5,5,1,38.2,17,0,0
File a Claim | does,/fr/page/file-claim,5,5,1,5.6,22,0,0
Industry Closings and Layoffs WARN Notifications 2021 | does,/node/1523481,5,5,1,1,23,0,0
Industry Employment Statistics | does,/publication/industry-employment-statistics,5,5,1,6,19,0,0
"Job Search, Made Simple | does",/es/service/job-search-made-simple,5,4,1.25,27.75,17,0,0
Job Seekers | does,/es/page/job-seekers,5,4,1.25,5.75,18,0,0
Labor Market Trends Newsletter Archive | does,/page/labor-market-trends-newsletter-archive,5,5,1,2.2,16,0,0
Labor Statistics | does,/es/page/labor-statistics,5,5,1,18.4,13,0,0
Local Job Training Quarterly Reports | does,/page/local-job-training-quarterly-reports,5,5,1,5.2,14,0,0
Modified District Government Services for Veterans Day | does,/release/modified-district-government-services-veterans-day,5,5,1,35.8,19,0,0
New Labor Market Trends Newsletter | does,/page/new-labor-market-trends-newsletter,5,4,1.25,18.75,19,0,0
Occupational Safety and Health | does,/fr/service/occupational-safety-and-health,5,5,1,30.6,19,0,0
Page not found | does,/EmpSPA/Account/LoginE,5,4,1.25,8,14,0,0
Page not found | does,/does/lib/does/Guidebook-Hospitality_060906v2bFINAL.pdf,5,5,1,2.4,20,0,0
Page not found | does,/page/d29ya2Vycy,5,4,1.25,8.75,20,0,0
Page not found | does,/page/industry-closings-and-layoffs-warn-notifications-2026,5,5,1,29,12,0,0
Page not found | does,/page/publication/does-annual-report,5,5,1,3.8,14,0,0
Page not found | does,/service/apprenticeship,5,4,1.25,8,16,0,0
Page not found | does,/service/file-unemployment-claim,5,5,1,6.2,21,0,0
Page not found | does,/service/o ce-wage-hour-compliance-0,5,5,1,3.6,19,0,0
Page not found | does,/service/unemployment-insurance-benefits,5,5,1,5.6,17,0,0
Page not found | does,/sites/default/files/dc/sites/does/page_content/attachments/,5,5,1,6.4,20,0,0
Page not found | does,/sites/default/files/dc/sites/does/publication/attachments/Form 7.pdf,5,2,2.5,5.5,15,0,0
Page not found | does,/sites/default/files/dc/sites/does/publication/attachments/pfl employee faq_0.pdf,5,4,1.25,9,21,0,0
Page not found | does,/solarfor,5,1,5,34,14,0,0
Pathways for Young Adults Program | does,/fr/service/pathways-young-adults-0,5,5,1,4.2,13,0,0
Performance Reports | does,/am/node/1337856,5,6,0.8333333333333334,3.1666666666666665,21,0,0
Publications | Page 5 | does,/publications,5,6,0.8333333333333334,4,19,0,0
"Science, Technology, Engineering, and Mathematics (STEM) Occupational Projections, 2018-2028 – District of Columbia and Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area | does",/publication/science-technology-engineering-and-mathematics-stem-occupational-projections-2018-2028-–,5,4,1.25,15,20,0,0
Services | Page 2 | does,"/services/""><script>alert(document.domain)</script>/services",5,5,1,6,19,0,0
Services | Page 2 | does,/services/employer-services,5,4,1.25,15.75,15,0,0
Services | Page 2 | does,/services/unemployment-compensation,5,5,1,23,14,0,0
Services | Page 4 | does,/services,5,5,1,0,5,0,0
We are sorry; the page you requested is no longer available. | does,/node/183322,5,5,1,5,19,0,0
We are sorry; the page you requested is no longer available. | does,/page/office-wage-hour-involves-administering-wage-laws-district-columbia,5,5,1,3.2,18,0,0
We are sorry; the page you requested is no longer available. | does,/page/wage-theft-prevention-amendment-act-2014,5,4,1.25,3,17,0,0
We are sorry; the page you requested is no longer available. | does,/publication/2019-dc-top-200-employers-size-class,5,5,1,4.2,21,0,0
We are sorry; the page you requested is no longer available. | does,/release/dc-works-one-stop-career-centers-now-american-job-centers,5,4,1.25,0,14,0,0
drui_header_prod | does,/drui_header_prod,5,5,1,5.2,25,0,0
| Page 1014 | does,/node,5,5,1,3.8,18,0,0
| Page 1093 | does,/node,5,5,1,0.8,19,0,0
| Page 1108 | does,/node,5,5,1,5,24,0,0
| Page 1111 | does,/node,5,5,1,1.4,20,0,0
| Page 1121 | does,/node,5,5,1,1.8,20,0,0
| Page 1128 | does,/node,5,5,1,1.4,20,0,0
| Page 1129 | does,/node,5,5,1,5.6,21,0,0
| Page 1130 | does,/node,5,5,1,3,21,0,0
| Page 1140 | does,/node,5,5,1,0.8,20,0,0
| Page 1143 | does,/node,5,5,1,3.8,22,0,0
| Page 1146 | does,/node,5,5,1,0.4,19,0,0
| Page 1148 | does,/node,5,5,1,1.6,19,0,0
| Page 1152 | does,/node,5,5,1,0.6,18,0,0
| Page 1154 | does,/node,5,5,1,9.6,25,0,0
| Page 1157 | does,/node,5,5,1,3.8,22,0,0
| Page 1162 | does,/node,5,5,1,2.8,23,0,0
| Page 1165 | does,/node,5,5,1,0,16,0,0
| Page 1166 | does,/node,5,5,1,3,21,0,0
| Page 1184 | does,/node,5,6,0.8333333333333334,7.333333333333333,26,0,0
| Page 1187 | does,/node,5,5,1,2.2,20,0,0
| Page 1189 | does,/node,5,5,1,2.2,21,0,0
| Page 1192 | does,/node,5,5,1,0.6,20,0,0
| Page 1196 | does,/node,5,5,1,2,20,0,0
| Page 1218 | does,/node,5,5,1,3,23,0,0
| Page 1219 | does,/node,5,5,1,2.2,19,0,0
| Page 1222 | does,/node,5,6,0.8333333333333334,0.8333333333333334,21,0,0
| Page 1227 | does,/node,5,5,1,3.4,21,0,0
| Page 1243 | does,/node,5,5,1,1.6,20,0,0
| Page 1245 | does,/node,5,5,1,4.2,23,0,0
| Page 1249 | does,/node,5,5,1,1,21,0,0
| Page 1266 | does,/node,5,5,1,2.4,21,0,0
| Page 1270 | does,/node,5,5,1,1.2,18,0,0
| Page 1275 | does,/node,5,5,1,1.4,20,0,0
| Page 1279 | does,/node,5,5,1,1.6,20,0,0
| Page 1292 | does,/node,5,5,1,2.4,19,0,0
| Page 1294 | does,/node,5,5,1,3.4,25,0,0
| Page 1302 | does,/node,5,6,0.8333333333333334,5,27,0,0
| Page 1306 | does,/node,5,5,1,3.6,23,0,0
| Page 1308 | does,/node,5,5,1,0,19,0,0
| Page 1310 | does,/node,5,5,1,5,24,0,0
| Page 1318 | does,/node,5,5,1,2.2,19,0,0
| Page 1326 | does,/node,5,6,0.8333333333333334,5.5,25,0,0
| Page 1334 | does,/node,5,5,1,0.6,19,0,0
| Page 1338 | does,/node,5,5,1,2.8,20,0,0
| Page 1339 | does,/node,5,5,1,4.6,24,0,0
| Page 1372 | does,/node,5,6,0.8333333333333334,3.3333333333333335,22,0,0
| Page 1376 | does,/node,5,5,1,2.6,23,0,0
| Page 1381 | does,/node,5,5,1,3.8,24,0,0
| Page 1385 | does,/node,5,5,1,1.6,19,0,0
| Page 1588 | does,/node,5,5,1,3.8,21,0,0
| Page 1591 | does,/node,5,5,1,2.2,22,0,0
| Page 1595 | does,/node,5,6,0.8333333333333334,5.333333333333333,24,0,0
| Page 1596 | does,/node,5,5,1,4.8,23,0,0
| Page 1622 | does,/node,5,5,1,1.4,22,0,0
| Page 1627 | does,/node,5,5,1,2.2,22,0,0
| Page 1629 | does,/node,5,6,0.8333333333333334,3.1666666666666665,21,0,0
| Page 1632 | does,/node,5,5,1,3.4,25,0,0
| Page 1637 | does,/node,5,5,1,0.6,19,0,0
| Page 1640 | does,/node,5,5,1,0.4,18,0,0
| Page 1660 | does,/node,5,5,1,2.8,19,0,0
| Page 1661 | does,/node,5,5,1,4.8,21,0,0
| Page 1663 | does,/node,5,5,1,2,20,0,0
| Page 1666 | does,/node,5,5,1,0.2,17,0,0
| Page 1670 | does,/node,5,5,1,5,19,0,0
| Page 1712 | does,/node,5,5,1,1.6,18,0,0
| Page 1717 | does,/node,5,5,1,3.2,21,0,0
| Page 1720 | does,/node,5,5,1,3.4,24,0,0
| Page 1723 | does,/node,5,5,1,0,17,0,0
| Page 1729 | does,/node,5,5,1,1.8,19,0,0
| Page 1736 | does,/node,5,5,1,5,22,0,0
| Page 1737 | does,/node,5,5,1,2.2,22,0,0
| Page 1739 | does,/node,5,5,1,2.4,20,0,0
| Page 1749 | does,/node,5,5,1,1.8,20,0,0
| Page 1750 | does,/node,5,5,1,4,21,0,0
| Page 1752 | does,/node,5,5,1,1.6,19,0,0
| Page 1798 | does,/node,5,5,1,1.4,21,0,0
| Page 1821 | does,/node,5,6,0.8333333333333334,3.8333333333333335,22,0,0
| Page 1837 | does,/node,5,5,1,1.4,16,0,0
| Page 1842 | does,/node,5,5,1,1.8,19,0,0
| Page 190 | does,/node,5,6,0.8333333333333334,3.8333333333333335,25,0,0
| Page 1914 | does,/node,5,6,0.8333333333333334,3,19,0,0
