# Hostname exactly matches otr.cfo.dc.gov,,
# Start date: 20250916,,
# End date: 20251216,,
,,
Page title and screen class,Page path and screen class,Views
Individual Income Tax Online Filing | otr,/page/individual-income-tax-online-filing,1258
Individual Income Tax Online Filing | otr,/page/individual-income-tax-online-filing//,3
Individual Income Tax Payment-Refund FAQs | otr,/es/page/individual-income-tax-payment-refund-faqs,2
Individual Income Tax Payment-Refund FAQs | otr,/node/383952,25
Individual Income Tax Payment-Refund FAQs | otr,/page/individual-income-tax-payment-refund-faqs,373
Individual Income Tax Returns | otr,/page/individual-income-tax-returns,157
Individual Income Tax Service Center | otr,/service/individual-income-tax-service-center,888
Individual Income Taxpayer Appeal Rights | otr,/es/page/individual-income-taxpayer-appeal-rights,2
Individual Income Taxpayer Appeal Rights | otr,/node/429522,2
Individual Income Taxpayer Appeal Rights | otr,/page/individual-income-taxpayer-appeal-rights,61
Individual Income Taxpayers | otr,/service/individual-income-taxpayers,720
Individuals | otr,/am/page/individuals,16
Individuals | otr,/es/page/individuals,4
Individuals | otr,/fr/page/individuals,6
Individuals | otr,/ko/page/individuals,2
Individuals | otr,/page/individuals,2858
Individuals | otr,/vi/page/individuals,6
Individuals | otr,/zh-hant/page/individuals,2
Informal Conference and Appeals Process | otr,/am/page/informal-conference-and-appeals-process,4
Informal Conference and Appeals Process | otr,/es/page/informal-conference-and-appeals-process,3
Informal Conference and Appeals Process | otr,/fr/page/informal-conference-and-appeals-process,1
Informal Conference and Appeals Process | otr,/ko/page/informal-conference-and-appeals-process,1
Informal Conference and Appeals Process | otr,/node/383772,3
Informal Conference and Appeals Process | otr,/page/informal-conference-and-appeals-process,188
Informal Conference and Appeals Process | otr,/vi/page/informal-conference-and-appeals-process,1
Informal Conference and Appeals Process | otr,/zh-hant/page/informal-conference-and-appeals-process,2
Information Request for Non-Filed Period | otr,/am/node/1654496,2
Information Request for Non-Filed Period | otr,/es/node/1654496,2
Information Request for Non-Filed Period | otr,/fr/node/1654496,1
Information Request for Non-Filed Period | otr,/ko/node/1654496,2
Information Request for Non-Filed Period | otr,/node/1654496,96
Information Request for Non-Filed Period | otr,/page/information-request-non-filed-period,120
Information Request for Non-Filed Period | otr,/vi/node/1654496,1
Information Request for Non-Filed Period | otr,/zh-hant/node/1654496,3
Information Services | otr,/am/page/information-services,1
Information Services | otr,/fr/page/information-services,1
Information Services | otr,/ko/page/information-services,2
Information Services | otr,/node/383862,8
Information Services | otr,/page/information-services,290
Information Services | otr,/vi/page/information-services,2
Inheritance Tax General Instructions | otr,/node/756472,114
Inheritance Tax General Instructions | otr,/publication/inheritance-tax-general-instructions,6
Installment Agreements | otr,/am/page/installment-agreements,4
Installment Agreements | otr,/es/page/installment-agreements,3
Installment Agreements | otr,/fr/page/installment-agreements,1
Installment Agreements | otr,/ko/page/installment-agreements,1
Installment Agreements | otr,/node/389052,238
Installment Agreements | otr,/page/installment-agreements,619
Installment Agreements | otr,/vi/page/installment-agreements,3
Installment Agreements | otr,/zh-hant/page/installment-agreements,2
Interpreter-Translation Services | otr,/node/398002,4
Interpreter-Translation Services | otr,/page/interpreter-translation-services,2
"Issues Remain With DC Combined Reporting Regs, Practitioners Say | otr",/node/389672,6
"Issues Remain With DC Combined Reporting Regs, Practitioners Say | otr",/publication/issues-remain-dc-combined-reporting-regs-practitioners-say,2
james.hite | otr,/users/jameshite,1
"Jennifer accordion, Nested | otr",/page/jennifer-accordion-nested,1
Jennifer Test 2 | otr,/node/1799946/,1
john.oluyole | otr,/users/johnoluyole,8
July 2018 Buyer's Book | otr,/node/1359421,4
July 2019 Buyer's Book | otr,/node/1423006,13
July 2019 Buyer's Book | otr,/publication/july-2019-buyers-book,5
Keep Child Care Affordable Tax Credit Frequently Asked Questions (FAQs) | otr,/fr/node/1379671,1
Keep Child Care Affordable Tax Credit Frequently Asked Questions (FAQs) | otr,/page/keep-child-care-affordable-tax-credit-frequently-asked-questions-faqs,217
La Oficina de Impuestos e Ingresos de DC llevará a cabo la Venta de Bienes Inmobiliarios; los días 19 y 20 de Julio | otr,/es/node/1604706,1
La Oficina de Impuestos e Ingresos de DC llevará a cabo la Venta de Bienes Inmobiliarios; los días 19 y 20 de Julio | otr,/release/la-oficina-de-impuestos-e-ingresos-de-dc-llevará-cabo-la-venta-de-bienes-inmobiliarios-los,5
Letter of Agent Authorization | otr,/node/390272,51
Letter of Agent Authorization | otr,/publication/letter-agent-authorization-new,45
Licensed Cigarette Quarterly Report | otr,/node/428222,2
Licensed Cigarette Quarterly Report | otr,/publication/licensed-cigarette-quarterly-report,2
Mailing Addresses for DC Tax Returns | otr,/am/publication/mailing-addresses-dc-tax-returns,7
Mailing Addresses for DC Tax Returns | otr,/es/publication/mailing-addresses-dc-tax-returns,2
Mailing Addresses for DC Tax Returns | otr,/ko/publication/mailing-addresses-dc-tax-returns,1
Mailing Addresses for DC Tax Returns | otr,/node/392882,641
Mailing Addresses for DC Tax Returns | otr,/publication/mailing-addresses-dc-tax-returns,873
marina.vasquez | otr,/users/marinavasquez,5
Marketplace Sellers Frequently Asked Questions (FAQs) | otr,/page/marketplace-sellers-frequently-asked-questions-faqs,467
Medicaid Hospital Inpatient Fee | otr,/node/1345316,1
Medicaid Hospital Inpatient Fee | otr,/page/medicaid-hospital-inpatient-fee,17
Medicaid Hospital Outpatient Supplemental Payment | otr,/page/medicaid-hospital-outpatient-supplemental-payment,9
Medical Products Sales Tax | otr,/node/402232,15
Medical Products Sales Tax | otr,/publication/medical-products-sales-tax,25
michael.mishani | otr,/users/michaelmishani,1
Miscellaneous DC Tax Forms and Publications | otr,/am/page/miscellaneous-dc-tax-forms-and-publications,7
Miscellaneous DC Tax Forms and Publications | otr,/es/page/miscellaneous-dc-tax-forms-and-publications,2
Miscellaneous DC Tax Forms and Publications | otr,/fr/page/miscellaneous-dc-tax-forms-and-publications,1
Miscellaneous DC Tax Forms and Publications | otr,/ko/page/miscellaneous-dc-tax-forms-and-publications,1
Miscellaneous DC Tax Forms and Publications | otr,/node/387492,84
Miscellaneous DC Tax Forms and Publications | otr,/page/miscellaneous-dc-tax-forms-and-publications,871
mizuki.bridges | otr,/user/74076/imce,1
mizuki.bridges | otr,/users/mizukibridges,2
Modified District Government Services for DC Emancipation Day | otr,/release/modified-district-government-services-emancipation-day-april-2025,57
Motor Fuel Excise Tax Increase | otr,/fr/release/motor-fuel-excise-tax-increase,1
Motor Fuel Excise Tax Increase | otr,/node/386672,13
Motor Fuel Excise Tax Increase | otr,/release/motor-fuel-excise-tax-increase,4
Motor Fuel Tax Return | otr,/es/page/motor-fuel-tax-return,2
Motor Fuel Tax Return | otr,/ko/page/motor-fuel-tax-return,1
Motor Fuel Tax Return | otr,/node/481292,21
Motor Fuel Tax Return | otr,/page/motor-fuel-tax-return,198
Motor Fuel Tax Return | otr,/vi/page/motor-fuel-tax-return,4
Motor Vehicle Fuel Tax | otr,/am/node/1345381,2
Motor Vehicle Fuel Tax | otr,/es/node/1345381,9
Motor Vehicle Fuel Tax | otr,/ko/node/1345381,3
Motor Vehicle Fuel Tax | otr,/node/1345381,17
Motor Vehicle Fuel Tax | otr,/page/motor-vehicle-fuel,1
Motor Vehicle Fuel Tax | otr,/page/motor-vehicle-fuel-tax,336
Motor Vehicle Fuel Tax | otr,/vi/node/1345381,1
Motor Vehicle Fuel Tax | otr,/zh-hant/node/1345381,2
MyTax.DC.gov | otr,/am/page/mytaxdcgov,260
MyTax.DC.gov | otr,/es/page/mytaxdcgov,6
MyTax.DC.gov | otr,/fr/page/mytaxdcgov,1
MyTax.DC.gov | otr,/ko/page/mytaxdcgov,15
MyTax.DC.gov | otr,/mytaxdc,6311
MyTax.DC.gov | otr,/node/1162231,18
MyTax.DC.gov | otr,/page/mytaxdcgov,2037
MyTax.DC.gov | otr,/vi/page/mytaxdcgov,12
MyTax.DC.gov | otr,/zh-hant/page/mytaxdcgov,3
MyTax.DC.gov Tutorials | otr,/node/1198920,14
MyTax.DC.gov Tutorials | otr,/publication/mytaxdcgov-tutorials,90
"MyTax.DC.gov Will Be Unavailable From 5 pm Friday, December 4, Through 7 am Monday, December 7 | otr",/release/mytaxdcgov-will-be-unavailable-5-pm-friday-december-4-through-7-am-monday-december-7,2
"MyTax.DC.gov, OTR’s New Online Tax Portal, Is Live! | otr",/release/mytaxdcgov-otr’s-new-online-tax-portal-live,31
MyTaxDC Blog | otr,/external-link/mytaxdc-blog,1
Need a Certificate of Clean Hands? Visit MyTax.DC.gov. | otr,/featured-content/need-certificate-clean-hands-visit-mytaxdcgov,70
Need a Certificate of Clean Hands? Visit MyTax.DC.gov. | otr,/node/1399211,2
New Business Registration | otr,/am/page/new-business-registration,11
New Business Registration | otr,/es/page/new-business-registration,29
New Business Registration | otr,/fr/page/new-business-registration,7
New Business Registration | otr,/node/1035102,819
New Business Registration | otr,/page/new-business-registration,13226
New Business Registration | otr,/page/new-business-registration/,1931
News Room | otr,/am/newsroom,2
News Room | otr,/es/newsroom,3
News Room | otr,/fr/newsroom,1
News Room | otr,/ko/newsroom,1
News Room | otr,/newsroom,5549
News Room | otr,/newsroom/in_the_news,1
News Room | otr,/vi/newsroom,1
News Room | otr,/zh-hant/newsroom,1
News Room | Page 3 | otr,/newsroom/press-releases,38
Nexus | otr,/node/402242,19
Nexus | otr,/publication/nexus,45
Non-Filer FAQs | otr,/node/1654646,3
Notice 2014-01 | otr,/node/775232,13
Notice 2014-01 | otr,/publication/notice-2014-01,6
Notice 2014-03: Senior Citizen Real Property Tax Relief Act of 2014 | otr,/node/807192,8
Notice 2014-03: Senior Citizen Real Property Tax Relief Act of 2014 | otr,/release/notice-2014-03-senior-citizen-real-property-tax-relief-act-2014,13
Notice 2014-04: OTR Identity Verification Program | otr,/node/823962,10
Notice 2014-04: OTR Identity Verification Program | otr,/publication/notice-2014-04-otr-identity-verification-program,2
Notice 2014-05: Notice Regarding the Taxation of Instruments Relating to Refinances and Modifications | otr,/node/834072,9
Notice 2014-05: Notice Regarding the Taxation of Instruments Relating to Refinances and Modifications | otr,/publication/notice-2014-05-notice-regarding-taxation-instruments-relating-refinances-and,4
Notice 2014-06: University Prepaid Debit Cards Are Not Sales Tax Exemption Cards | otr,/node/842822,10
Notice 2014-06: University Prepaid Debit Cards Are Not Sales Tax Exemption Cards | otr,/publication/notice-2014-06-university-prepaid-debit-cards-are-not-sales-tax-exemption-cards,6
"Notice 2014-07: Cigarette Tax Increased to $2.90 Effective October 1, 2014 (to Tobacco Wholesalers) | otr",/node/889342,10
"Notice 2014-07: Cigarette Tax Increased to $2.90 Effective October 1, 2014 (to Tobacco Wholesalers) | otr",/publication/notice-2014-07-cigarette-tax-increased-290-effective-october-1-2014-tobacco-wholesalers,3
"Notice 2014-08: Other Tobacco Products Exempt From Sales Tax Effective October 1, 2014 (to Tobacco Retailers) | otr",/node/889332,8
"Notice 2014-08: Other Tobacco Products Exempt From Sales Tax Effective October 1, 2014 (to Tobacco Retailers) | otr",/publication/notice-2014-08-other-tobacco-products-exempt-sales-tax-effective-october-1-2014-tobacco,4
"Notice 2014-09: District of Columbia’s 5.75% Sales Tax Extended to Additional Services Effective October 1, 2014 | otr",/node/889322,10
"Notice 2014-09: District of Columbia’s 5.75% Sales Tax Extended to Additional Services Effective October 1, 2014 | otr",/publication/notice-2014-09-district-columbia’s-575-sales-tax-extended-additional-services-effective,3
Notice 2014-10: Purchase Money Deeds of Trust | otr,/node/896382,14
Notice 2014-10: Purchase Money Deeds of Trust | otr,/publication/notice-2014-10-purchase-money-deeds-trust,4
Notice 2014-11: Notice Regarding Low-Income Senior Deferral of Real Property Tax | otr,/node/947662,11
Notice 2014-11: Notice Regarding Low-Income Senior Deferral of Real Property Tax | otr,/publication/notice-2014-11-notice-regarding-low-income-senior-deferral-real-property-tax,3
Notice 2015-01: Revised Employer Withholding Booklet Posted | otr,/node/989072,18
Notice 2015-01: Revised Employer Withholding Booklet Posted | otr,/publication/notice-2015-01-revised-employer-withholding-booklet-posted,6
"Notice 2015-02: Vapor Products Subject to Excise Tax Effective October 1, 2015; Exempt From Sales Tax | otr",/node/1111387,12
"Notice 2015-02: Vapor Products Subject to Excise Tax Effective October 1, 2015; Exempt From Sales Tax | otr",/publication/notice-2015-02-vapor-products-subject-excise-tax-effective-october-1-2015-exempt-sales,14
"Notice 2015-03: Cigarette Tax Rate Increase to $2.91 Effective October 1, 2015 | otr",/node/1111397,12
"Notice 2015-03: Cigarette Tax Rate Increase to $2.91 Effective October 1, 2015 | otr",/publication/notice-2015-03-cigarette-tax-rate-increase-291-effective-october-1-2015,5
Notice 2015-04: District of Columbia Motor Fuel Tax Rate Unchanged | otr,/node/1113227,16
Notice 2015-04: District of Columbia Motor Fuel Tax Rate Unchanged | otr,/publication/notice-2015-04-district-columbia-motor-fuel-tax-rate-unchanged,3
Notice of Change in the Surtax on Cigarette Packages for Tax Year 2025 | otr,/node/1746946,34
Notice of Change in the Surtax on Cigarette Packages for Tax Year 2025 | otr,/publication/notice-change-surtax-cigarette-packages-tax-year-2025,3
Notice of Change in the Surtax on Cigarette Packages for Tax Year 2026 | otr,/node/1799291,34
Notice of Change in the Surtax on Cigarette Packages for Tax Year 2026 | otr,/publication/notice-change-surtax-cigarette-packages-tax-year-2026,6
Notice of Delinquency (TDI) | otr,/am/node/1790856,2
Notice of Delinquency (TDI) | otr,/es/node/1790856,3
Notice of Delinquency (TDI) | otr,/fr/node/1790856,1
Notice of Delinquency (TDI) | otr,/ko/node/1790856,1
Notice of Delinquency (TDI) | otr,/node/1790856,84
Notice of Delinquency (TDI) | otr,/page/notice-delinquency-tdi,448
Notice of Delinquency (TDI) | otr,/vi/node/1790856,1
Notice of Delinquency (TDI) | otr,/zh-hant/node/1790856,2
Notice of Imposition of an Additional 4.25 Percent Sales Tax Rate on Verizon Center Vendors and Requirement to File and Make Sales Tax Payments Electronically | otr,/node/401272,10
Notice of Imposition of an Additional 4.25 Percent Sales Tax Rate on Verizon Center Vendors and Requirement to File and Make Sales Tax Payments Electronically | otr,/publication/notice-imposition-additional-425-percent-sales-tax-rate-verizon-center-vendors-and,4
Notice of Increase in the Surtax on Cigarette Packages for Tax Year 2024 | otr,/node/1746956,7
Notice of Increase in the Surtax on Cigarette Packages for Tax Year 2024 | otr,/publication/notice-increase-surtax-cigarette-packages-tax-year-2024,2
Notice of Instructions for Filing a Protective Claim Based on Bender vs. District of Columbia | otr,/node/401312,10
Notice of Instructions for Filing a Protective Claim Based on Bender vs. District of Columbia | otr,/publication/notice-instructions-filing-protective-claim-based-bender-vs-district-columbia,4
"Notice of Oct. 1, 2025 Tax Changes | otr",/am/node/1800521,65
"Notice of Oct. 1, 2025 Tax Changes | otr",/fr/node/1800521,63
"Notice of Oct. 1, 2025 Tax Changes | otr",/ko/node/1800521,35
"Notice of Oct. 1, 2025 Tax Changes | otr",/node/1800521,3
"Notice of Oct. 1, 2025 Tax Changes | otr",/release/notice-oct-1-2025-tax-changes,3122
"Notice of Oct. 1, 2025 Tax Changes | otr",/vi/node/1800521,4
"Notice of Oct. 1, 2025 Tax Changes | otr",/zh-hant/node/1800521,45
Notice of Status and Request for Confidentiality of Address Information | otr,/page/notice-status-and-request-confidentiality-address-information,38
Notice of Tax Due | otr,/am/page/notice-tax-due,1
Notice of Tax Due | otr,/es/page/notice-tax-due,3
Notice of Tax Due | otr,/fr/page/notice-tax-due,1
Notice of Tax Due | otr,/ko/page/notice-tax-due,1
Notice of Tax Due | otr,/node/387512,108
Notice of Tax Due | otr,/page/notice-tax-due,395
Notice of Tax Due | otr,/vi/page/notice-tax-due,1
Notice of Tax Rate on Other Tobacco Products for Tax Year 2024 | otr,/node/1746961,10
Notice of Tax Rate on Other Tobacco Products for Tax Year 2024 | otr,/publication/notice-tax-rate-other-tobacco-products-tax-year-2024,15
Notice of Tax Rate on Other Tobacco Products for Tax Year 2025 | otr,/node/1746951,31
Notice of Tax Rate on Other Tobacco Products for Tax Year 2025 | otr,/publication/notice-tax-rate-other-tobacco-products-tax-year-2025,34
Notice of Tax Rate on Other Tobacco Products for Tax Year 2026 | otr,/node/1799296,47
Notice of Tax Rate on Other Tobacco Products for Tax Year 2026 | otr,/publication/notice-tax-rate-other-tobacco-products-tax-year-2026,17
Notice Regarding Electronic Filing Requirements for Professional Baseball-related Sales | otr,/node/389242,27
Notice Regarding Electronic Filing Requirements for Professional Baseball-related Sales | otr,/publication/notice-regarding-electronic-filing-requirements-professional-baseball-related-sales,6
Notice Regarding Electronic Filing/Payment Requirements Stevie Sellows Intermediate Care Facility for the Mentally Retarded | otr,/node/400842,10
Notice Regarding Electronic Filing/Payment Requirements Stevie Sellows Intermediate Care Facility for the Mentally Retarded | otr,/publication/notice-regarding-electronic-filingpayment-requirements-stevie-sellows-intermediate-care,3
Notice Regarding Preliminary Matters Prior to Foreclosure | otr,/node/400832,13
Notice Regarding Preliminary Matters Prior to Foreclosure | otr,/publication/notice-regarding-preliminary-matters-prior-foreclosure,1
Notice Regarding Revised Form FP-7C | otr,/node/1287281,9
Notice Regarding Revised Form FP-7C | otr,/publication/notice-regarding-revised-form-fp-7c,5
"Notice to all Retailers, Vending Machine Operators and Street Vendors | otr",/node/401072,10
"Notice to all Retailers, Vending Machine Operators and Street Vendors | otr",/publication/notice-all-retailers-vending-machine-operators-and-street-vendors,6
Notice to All Wholesalers of Cigarette Excise Tax Increase | otr,/node/401192,8
Notice to All Wholesalers of Cigarette Excise Tax Increase | otr,/publication/notice-all-wholesalers-cigarette-excise-tax-increase,5
"Notice to all Wholesalers of Cigarette, Little Cigar, Moist Snuff Excise Tax Increase | otr",/node/401062,12
"Notice to all Wholesalers of Cigarette, Little Cigar, Moist Snuff Excise Tax Increase | otr",/publication/notice-all-wholesalers-cigarette-little-cigar-moist-snuff-excise-tax-increase,3
Notice to all Wholesalers on Other Tobacco Excise Tax Changes Effective 01/01/10 | otr,/node/400952,11
Notice to Landlords on Changes to Instructions of Form D-30 | otr,/node/401152,11
Notice to Landlords on Changes to Instructions of Form D-30 | otr,/publication/notice-landlords-changes-instructions-form-d-30,4
Notice to Retailers and Vending Machine Operators of Cigarette Excise Tax Increase | otr,/node/401202,6
Notice to Retailers and Vending Machine Operators of Cigarette Excise Tax Increase | otr,/publication/notice-retailers-and-vending-machine-operators-cigarette-excise-tax-increase,1
Notice to Wholesalers of Cigarette Excise Tax Increase | otr,/node/401212,11
Notice to Wholesalers of Cigarette Excise Tax Increase | otr,/publication/notice-wholesalers-cigarette-excise-tax-increase,3
Notices Regarding Combined Reporting | otr,/am/page/notices-regarding-combined-reporting,2
Notices Regarding Combined Reporting | otr,/es/page/notices-regarding-combined-reporting,2
Notices Regarding Combined Reporting | otr,/fr/page/notices-regarding-combined-reporting,1
Notices Regarding Combined Reporting | otr,/ko/page/notices-regarding-combined-reporting,2
Notices Regarding Combined Reporting | otr,/node/389602,118
Notices Regarding Combined Reporting | otr,/page/notices-regarding-combined-reporting,52
Nursing Facility Assessment | otr,/node/1345326,2
Nursing Facility Assessment | otr,/page/nursing-facility-assessment,4
Offer in Compromise | otr,/am/publication/offer-compromise-business,3
Offer in Compromise | otr,/am/publication/offer-compromise-individual,3
Offer in Compromise | otr,/am/publication/offer-in-compromise,1
Offer in Compromise | otr,/es/publication/offer-compromise-business,3
Offer in Compromise | otr,/es/publication/offer-compromise-individual,1
Offer in Compromise | otr,/node/1124229,53
Offer in Compromise | otr,/publication/offer-compromise-business,130
Offer in Compromise | otr,/publication/offer-compromise-individual,23
Offer in Compromise | otr,/publication/offer-in-compromise,3
Office of Tax and Revenue Launches 'Tax Talk DC' Podcast to Educate and Engage District Residents | otr,/node/1788631,1
Office of Tax and Revenue Launches 'Tax Talk DC' Podcast to Educate and Engage District Residents | otr,/release/office-tax-and-revenue-launches-tax-talk-dc-podcast-educate-and-engage-district-residents,319
Office of Tax and Revenue Opens Renovated Walk-In Customer Service Center on August 18 | otr,/node/1795246,1
Office of Tax and Revenue Opens Renovated Walk-In Customer Service Center on August 18 | otr,/release/office-tax-and-revenue-opens-renovated-walk-customer-service-center-august-18,358
Office of Tax and Revenue Reports Significant Decline in District of Columbia Commercial Real Estate Value in Tax Year 2026 Assessment | otr,/node/1771231,5
Office of Tax and Revenue Reports Significant Decline in District of Columbia Commercial Real Estate Value in Tax Year 2026 Assessment | otr,/release/office-tax-and-revenue-reports-significant-decline-district-columbia-commercial-real-estate,352
Office of Tax and Revenue Reports Significant Decline in District of Columbia Commercial Real Estate Value in Tax Year 2026 Assessment | otr,/vi/node/1771231,1
"Office of Tax and Revenue to Move to 1101 4th Street, SW | otr",/release/office-tax-and-revenue-move-1101-4th-street-sw,1
Office of Tax and Revenue Virtual Tax Practitioners Institute | otr,/page/office-tax-and-revenue-virtual-tax-practitioners-institute,2
Office of the Taxpayer Advocate | otr,/node/1450876,3
Omnibus Ballpark Financing and Revenue Act of 2004 | otr,/node/401222,8
Omnibus Ballpark Financing and Revenue Act of 2004 | otr,/publication/omnibus-ballpark-financing-and-revenue-act-2004,3
Online Services | otr,/online-services,999
Open Government and FOIA - OTR | otr,/am/page/open-government-and-foia-otr,1
Open Government and FOIA - OTR | otr,/es/page/open-government-and-foia-otr,3
Open Government and FOIA - OTR | otr,/es/page/otr-foia-requests,1
Open Government and FOIA - OTR | otr,/fr/page/open-government-and-foia-otr,1
Open Government and FOIA - OTR | otr,/page/open-government-and-foia-otr,97
Open Government and FOIA - OTR | otr,/page/otr-foia-requests,5
Open Government and FOIA - OTR | otr,/vi/page/open-government-and-foia-otr,2
Organization Structure | otr,/page/organization-structure,17
Other Business Tax Types | otr,/am/node/1793936,6
Other Business Tax Types | otr,/es/node/1793936,4
Other Business Tax Types | otr,/fr/node/1793936,4
Other Business Tax Types | otr,/ko/node/1793936,3
Other Business Tax Types | otr,/page/other-business-tax-types,1267
Other Business Tax Types | otr,/zh-hant/node/1793936,2
Other Business Taxes FAQs | otr,/am/node/1794941,3
Other Business Taxes FAQs | otr,/es/node/1794941,3
Other Business Taxes FAQs | otr,/fr/node/1794941,1
Other Business Taxes FAQs | otr,/ko/node/1794941,1
Other Business Taxes FAQs | otr,/node/1794941,66
Other Business Taxes FAQs | otr,/node/1794941/revisions/7183146/view,3
Other Business Taxes FAQs | otr,/node/1794941/revisions/7183461/view,1
Other Business Taxes FAQs | otr,/node/1794941/revisions/7183496/view,1
Other Business Taxes FAQs | otr,/node/1794941/revisions/7183566/view,1
Other Business Taxes FAQs | otr,/node/1794941/revisions/7184406/view,1
Other Business Taxes FAQs | otr,/node/1794941/revisions/7187346/view,1
Other Business Taxes FAQs | otr,/page/other-business-taxes-faqs,276
Other Business Taxes FAQs | otr,/vi/node/1794941,3
Other Tobacco | otr,/page/other-tobacco,69
Other Topics FAQs | otr,/book/other-topics-faqs,46
OTR Alert New | otr,/alert/otr-alert-new,7
OTR Audit Division | otr,/page/otr-audit-division,30
OTR Audits | otr,/am/page/otr-audits,1
OTR Audits | otr,/es/page/otr-audits,3
OTR Audits | otr,/fr/page/otr-audits,4
OTR Audits | otr,/node/383502,13
OTR Audits | otr,/page/otr-audits,202
OTR Audits | otr,/vi/page/otr-audits,9
OTR Audits | otr,/zh-hant/page/otr-audits,2
OTR Certificate of Clean Hands Brochure | otr,/node/1753221,144
OTR Certificate of Clean Hands Brochure | otr,/publication/otr-certificate-clean-hands-brochure,7
OTR Collection Division | otr,/es/page/otr-collection-division,2
OTR Collection Division | otr,/node/396602,2
OTR Collection Division | otr,/page/otr-collection-division,47
OTR Collection Division | otr,/vi/page/otr-collection-division,1
OTR Coronavirus Information and Guidance | otr,/am/node/1467721,2
OTR Coronavirus Information and Guidance | otr,/page/coronavirus,18
OTR Customer Service Center | otr,/am/service/customer-service-center,6
OTR Customer Service Center | otr,/am/service/otr-customer-service-center-0,15
OTR Customer Service Center | otr,/es/service/customer-service-center,3
OTR Customer Service Center | otr,/es/service/otr-customer-service-center-0,5
OTR Customer Service Center | otr,/ko/service/otr-customer-service-center-0,1
OTR Customer Service Center | otr,/node/389742,585
OTR Customer Service Center | otr,/service/customer-service-center,1576
OTR Customer Service Center | otr,/service/otr-customer-service-center-0,3430
OTR Customer Service Center | otr,/vi/service/customer-service-center,2
OTR Customer Service Center | otr,/vi/service/otr-customer-service-center-0,6
OTR Customer Service Center | otr,/zh-hant/service/otr-customer-service-center-0,2
OTR Customer Service Center | otr,/zh-hant/service/otr-customer-service-center-0,2
OTR Declaratory Orders | otr,/am/page/otr-declaratory-orders,2
OTR Declaratory Orders | otr,/es/page/otr-declaratory-orders,3
OTR Declaratory Orders | otr,/fr/page/otr-declaratory-orders,1
OTR Declaratory Orders | otr,/ko/page/otr-declaratory-orders,1
OTR Declaratory Orders | otr,/node/828062,200
OTR Declaratory Orders | otr,/page/declaratory-orders-tax-law-and-guidance,1
OTR Declaratory Orders | otr,/page/otr-declaratory-orders,117
OTR Declaratory Orders | otr,/vi/page/otr-declaratory-orders,2
OTR Declaratory Orders | otr,/zh-hant/page/otr-declaratory-orders,2
OTR Directory | otr,/page/otr-directory,281
OTR Expands Free Tax Filing Webinars to Include Real Property Sessions for DC Residents | otr,/node/1771241,1
OTR Expands Free Tax Filing Webinars to Include Real Property Sessions for DC Residents | otr,/release/otr-expands-free-tax-filing-webinars-include-real-property-sessions-dc-residents,298
OTR Extends Customer Service Centers Hours | otr,/release/otr-extends-customer-service-centers-hours,3
OTR Form | otr,/page/otr-form,2
OTR Guidance Related to COVID-19 Pandemic | otr,/es/node/1467721,4
OTR Guidance Related to COVID-19 Pandemic | otr,/fr/node/1467721,2
OTR Guidance Related to COVID-19 Pandemic | otr,/ko/node/1467721,2
OTR Guidance Related to COVID-19 Pandemic | otr,/node/1467721,82
OTR Guidance Related to COVID-19 Pandemic | otr,/page/covid19,50
OTR Guidance Related to COVID-19 Pandemic | otr,/page/otr-coronavirus-information-and-guidance,1
OTR Guidance Related to COVID-19 Pandemic | otr,/vi/node/1467721,1
OTR Guidance Related to COVID-19 Pandemic | otr,/zh-hant/node/1467721,2
"OTR Held Virtual Annual Tax Practitioners Institute Workshop on January 11, 2024 | otr",/node/397812,6
OTR Holds Annual Tax Practitioner Institute Workshop Virtually on January 16 | otr,/page/otr-hold-its-annual-tax-practitioners-institute-workshop-virtually-january-12-2023,1
OTR Holds Annual Tax Practitioner Institute Workshop Virtually on January 16 | otr,/page/otr-holds-annual-tax-practitioner-institute-workshop-virtually-january,36
OTR Income and Expense Reports Annual Leasing | otr,/publication/otr-income-and-expense-reports-annual-leasing,3
OTR Income and Expense Reports Apartment with Instructions | otr,/publication/otr-income-and-expense-reports-apartment-instructions,1
OTR Income and Expense Reports Commercial with Instructions | otr,/publication/otr-income-and-expense-reports-commercial-instructions,9
OTR Income and Expense Reports Hotel with Instructions | otr,/publication/otr-income-and-expense-reports-hotel-instructions,1
OTR Language Access and Translations | otr,/am/publication/otr-language-access-and-translations,2
OTR Language Access and Translations | otr,/fr/publication/otr-language-access-and-translations,3
OTR Language Access and Translations | otr,/publication/otr-language-access-and-translations,17
"OTR Launches Facebook Account in its Continuing Efforts to Educate Taxpayers on the Latest Tax Law Changes, News and Updates | otr",/release/otr-launches-facebook-account-its-continuing-efforts-educate-taxpayers-latest-tax-law,9
OTR Leadership Team | otr,/am/biography/otr-leadership-team,5
OTR Leadership Team | otr,/biography/otr-leadership-team,334
OTR Leadership Team | otr,/es/biography/otr-leadership-team,4
OTR Leadership Team | otr,/fr/biography/otr-leadership-team,10
OTR Leadership Team | otr,/ko/biography/otr-leadership-team,1
OTR Leadership Team | otr,/node/1793236,32
OTR Leadership Team | otr,/vi/biography/otr-leadership-team,1
OTR Leadership Team | otr,/zh-hant/biography/otr-leadership-team,1
OTR Notice 2013-03: Restaurant Utility Exemption | otr,/node/621432,8
